userID,userName,mediaID,mediaDate,mediaLocationLat,mediaLocationLong,mediaCommentFrom_id,mediaCommentFrom_userName,mediaComment_time,mediaComment_text
2504191,aaron,1177156444261286528_2504191,2016-02-03,34.210632,-118.3794,2539082433,smithgirlstoellen,2016-02-21,"Hello !! My name is Molly Smith and my sisters and I are from Omaha, NE and we have put together a little video we'd like you to see. The Instagram to see it at is @smithgirlstoellen, but you can also find it at http://ellentube.com/videos/0-phbt4ufv/ . The video itself starts with an introduction to ourselves and then us dancing to ""Sorry"" by Justin Bieber. We have also made the hashtag #SmithGirlsToEllen The point of the video is to catch the attention of both Ellen DeGeneres and Justin Bieber. With your help, we could reach that goal! Thank you so much :))"
2504191,aaron,1176440694361915546_2504191,2016-02-02,34.10151,-118.326935,2504191,aaron,2016-02-03,She said you could have it @alissawithaz 😉
2504191,aaron,1176440694361915546_2504191,2016-02-02,34.10151,-118.326935,183891976,drvolland,2016-02-11,Perfect lighting!
2504191,aaron,1176440694361915546_2504191,2016-02-02,34.10151,-118.326935,2178843,fernandaromeroo,2016-02-15,Voila!!!
2504191,aaron,1176440694361915546_2504191,2016-02-02,34.10151,-118.326935,1641957254,mayyabor,2016-02-17,Love this blouse
2504191,aaron,1175055008920600848_2504191,2016-01-31,34.0304,-118.779,3550634,cubbygraham,2016-01-31,🙏🏻🙏🏻🙏🏻@katejankowski🙏🏻🙏🏻🙏🏻
2504191,aaron,1175055008920600848_2504191,2016-01-31,34.0304,-118.779,2504191,aaron,2016-01-31,I wish @katejankowski @cubbygraham!  Trust me if I was you two would be the first to know 👍🏼👍🏼
2504191,aaron,1175055008920600848_2504191,2016-01-31,34.0304,-118.779,14913615,tisdamian,2016-01-31,#326like #9thcomment
2504191,aaron,1175055008920600848_2504191,2016-01-31,34.0304,-118.779,7291966,apartment_34,2016-03-03,😍
2504191,aaron,1165582321915626191_2504191,2016-01-18,34.0522,-118.243,5159297,theadamdillon,2016-02-06,Great portrait man!!
2504191,aaron,1165582321915626191_2504191,2016-01-18,34.0522,-118.243,2504191,aaron,2016-02-06,Thanks @theadamdillon!  Love your work as well
2504191,aaron,1165582321915626191_2504191,2016-01-18,34.0522,-118.243,2129398612,flarrow_cast,2016-02-08,Thanks for liking my pic !
2504191,aaron,1165582321915626191_2504191,2016-01-18,34.0522,-118.243,14503448,beautybuzz411,2016-02-10,Gorgeous 💗
2504191,aaron,1164154917082988577_2504191,2016-01-16,41.8369,-87.6844,3744574,teamwoodnote,2016-01-17,let's!! that would be so good..!
2504191,aaron,1164154917082988577_2504191,2016-01-16,41.8369,-87.6844,215148843,rachpalumbo,2016-01-17,"@aaron would love to, just let me know!"
2504191,aaron,1164154917082988577_2504191,2016-01-16,41.8369,-87.6844,6281121,alexandramadar,2016-01-18,I dm you!! 👍🏻😀 @aaron
2504191,aaron,1164154917082988577_2504191,2016-01-16,41.8369,-87.6844,7893962,dawa_lhamo,2016-02-18,Wow
2504191,aaron,1161980339791430590_2504191,2016-01-13,34.054314,-118.25029,1700833047,classicingray,2016-01-13,Stunning shot!
2504191,aaron,1161980339791430590_2504191,2016-01-13,34.054314,-118.25029,1088470036,into_theworld,2016-01-14,Awesome
2504191,aaron,1161980339791430590_2504191,2016-01-13,34.054314,-118.25029,261413317,dmcguire68,2016-01-14,Wow. Travel safe @aaron !!!
2504191,aaron,1161980339791430590_2504191,2016-01-13,34.054314,-118.25029,8466803,jpmicael,2016-01-18,@ayeayerun wouldn't you love to just have your name on IG as Aaron haha
2504191,aaron,1158364039957545478_2504191,2016-01-08,34.1384,-118.661,690859,musiy,2016-01-08,Love this
2504191,aaron,1158364039957545478_2504191,2016-01-08,34.1384,-118.661,181427489,ryanlongnecker,2016-01-08,Nice dude. Say hi to Brent. I miss that dude
2504191,aaron,1158364039957545478_2504191,2016-01-08,34.1384,-118.661,52346697,hello.jeremiah,2016-01-08,What is your life....😱
2504191,aaron,1158364039957545478_2504191,2016-01-08,34.1384,-118.661,2313611829,boonethebear,2016-01-10,🐻👋🏼
2504191,aaron,1157628435925926387_2504191,2016-01-07,34.0522,-118.243,2201694679,donlabella,2016-01-08,"👏🏼👏🏼 Happy Birthday, @hank"
2504191,aaron,1157628435925926387_2504191,2016-01-07,34.0522,-118.243,631059529,jennymacdougall,2016-01-08,@aaron I'll check the calendar and let you know!!
2504191,aaron,1157628435925926387_2504191,2016-01-07,34.0522,-118.243,14001767,jeanneyangphotography,2016-01-08,Go 'Skins! @hank and happy birthday!
2504191,aaron,1157628435925926387_2504191,2016-01-07,34.0522,-118.243,430967475,christina_abigail,2016-01-19,Why does he look kind of like mr Davis???? @tara.chelle.drell
2504191,aaron,1155887221807611923_2504191,2016-01-05,30.280949,-97.73769,2050698874,chinndusty,2016-01-05,Yea! Happy birthday @jenpinkston !
2504191,aaron,1155887221807611923_2504191,2016-01-05,30.280949,-97.73769,775409307,onealhome,2016-01-05,"Happiest of Birthdays to you, @jenpinkston!! Hope your day will be amazing!!! 🎉🎉🎉"
2504191,aaron,1155887221807611923_2504191,2016-01-05,30.280949,-97.73769,8301493,typhen,2016-01-10,Wow. Killer shot! 👊
2504191,aaron,1155887221807611923_2504191,2016-01-05,30.280949,-97.73769,132322,bluebatavia,2016-02-19,👍🏻
2504191,aaron,1154750856860631802_2504191,2016-01-03,34.044785,-118.25202,14912245,iamjeanniek,2016-01-03,awesome!
2504191,aaron,1154750856860631802_2504191,2016-01-03,34.044785,-118.25202,14307272,elenabiggie,2016-01-03,So happy to have seen you and worked with you during your break. :)
2504191,aaron,1154750856860631802_2504191,2016-01-03,34.044785,-118.25202,2360208196,mynetwork247,2016-01-04,👋😘
2504191,aaron,1154750856860631802_2504191,2016-01-03,34.044785,-118.25202,1088470036,into_theworld,2016-01-04,sweet light 👌
2504191,aaron,1151872802438086719_2504191,2015-12-30,34.224693,-117.03601,3977672,cameronnicole,2015-12-31,"1,000th like. you're welcome!"
2504191,aaron,1151872802438086719_2504191,2015-12-30,34.224693,-117.03601,1088470036,into_theworld,2016-01-01,Happy new year Aaron!!!
2504191,aaron,1151872802438086719_2504191,2015-12-30,34.224693,-117.03601,326939604,bornwildproject,2016-02-05,Love this! 😍
2504191,aaron,1151872802438086719_2504191,2015-12-30,34.224693,-117.03601,2504191,aaron,2016-02-05,Thanks @bornwildproject!!
47549502,aaronkkai,1201746713384475744_47549502,2016-03-08,34.0522,-118.243,40521125,arenasant,2016-03-09,ASTRONAUT STATUS 📶💪🏽💸
47549502,aaronkkai,1201746713384475744_47549502,2016-03-08,34.0522,-118.243,4184438,roop21,2016-03-09,@waxy_
47549502,aaronkkai,1201746713384475744_47549502,2016-03-08,34.0522,-118.243,1578449911,jgrxy,2016-03-11,Check your dm
47549502,aaronkkai,1201746713384475744_47549502,2016-03-08,34.0522,-118.243,2228718946,chelci.lin,2016-03-11,Check dm
47549502,aaronkkai,1201661675221442267_47549502,2016-03-08,34.07861,-118.36134,792111330,badmedina90,2016-03-08,@wormthebarber
47549502,aaronkkai,1201661675221442267_47549502,2016-03-08,34.07861,-118.36134,30700523,jk_562,2016-03-08,@undredog
47549502,aaronkkai,1201661675221442267_47549502,2016-03-08,34.07861,-118.36134,14821171,undredog,2016-03-09,@jk_562 lets go?
47549502,aaronkkai,1201661675221442267_47549502,2016-03-08,34.07861,-118.36134,1578449911,jgrxy,2016-03-11,Yo check your dm asap
47549502,aaronkkai,1197237845560286284_47549502,2016-03-02,34.0618,-118.3006,16379941,truetoolife,2016-03-02,Congrats on the new spot Brudda!
47549502,aaronkkai,1197237845560286284_47549502,2016-03-02,34.0618,-118.3006,1372432421,miikeyod,2016-03-02,😎
47549502,aaronkkai,1197237845560286284_47549502,2016-03-02,34.0618,-118.3006,2992265712,code4good,2016-03-02,🌊🌊🌊
47549502,aaronkkai,1197237845560286284_47549502,2016-03-02,34.0618,-118.3006,18662315,joefortwangler_,2016-03-03,What software do you use? Anyone know???
47549502,aaronkkai,1197234057004867569_47549502,2016-03-02,34.0522,-118.243,349774846,lifeafteranalog,2016-03-02,Sick
47549502,aaronkkai,1197234057004867569_47549502,2016-03-02,34.0522,-118.243,349774846,lifeafteranalog,2016-03-02,@curiousprovisions
47549502,aaronkkai,1197234057004867569_47549502,2016-03-02,34.0522,-118.243,255401394,taliabenmor,2016-03-02,@iamjaxe
47549502,aaronkkai,1197234057004867569_47549502,2016-03-02,34.0522,-118.243,18239540,get_em_adj,2016-03-03,Yessssssss
47549502,aaronkkai,1189943500243099621_47549502,2016-02-21,34.0522,-118.243,14427368,c0mbsy,2016-02-27,🕯🕯🕯
47549502,aaronkkai,1189943500243099621_47549502,2016-02-21,34.0522,-118.243,46229656,ms_wearer,2016-03-01,💕💕💕🙌
47549502,aaronkkai,1189943500243099621_47549502,2016-02-21,34.0522,-118.243,186472935,nazreennazwani,2016-03-01,@haziqjalaludin
47549502,aaronkkai,1189943500243099621_47549502,2016-02-21,34.0522,-118.243,2740499239,issamarz,2016-03-02,@8dayartshop
47549502,aaronkkai,1184524621836607215_47549502,2016-02-13,37.775,-122.418,44230927,bellwether_dario,2016-02-13,👏🏾👏🏾👏🏾👏🏾
47549502,aaronkkai,1184524621836607215_47549502,2016-02-13,37.775,-122.418,228621724,werqit_white,2016-02-13,Baby girl doin her thing ❤️❤️❤️
47549502,aaronkkai,1184524621836607215_47549502,2016-02-13,37.775,-122.418,563215041,dabshawty,2016-02-14,the paining was unforgettable don't ever stop @aaronkkai
47549502,aaronkkai,1184524621836607215_47549502,2016-02-13,37.775,-122.418,557913592,desiraekiani,2016-02-19,@jamiiifox 😘
47549502,aaronkkai,1184317123460488849_47549502,2016-02-13,37.78649,-122.4167,203398320,unklescooty,2016-02-13,The homies @aaronkkai @anwarcarrrots
47549502,aaronkkai,1184317123460488849_47549502,2016-02-13,37.78649,-122.4167,236133433,uche3000,2016-02-13,✊🏾
47549502,aaronkkai,1184317123460488849_47549502,2016-02-13,37.78649,-122.4167,32757150,cnrboy,2016-02-14,dope af
47549502,aaronkkai,1184317123460488849_47549502,2016-02-13,37.78649,-122.4167,193408857,kidfrench,2016-02-14,Nice to see you killing it G
47549502,aaronkkai,1183438213088697946_47549502,2016-02-12,37.775,-122.418,31523874,domyewest,2016-02-12,@xansupreme ayyyy!
47549502,aaronkkai,1183438213088697946_47549502,2016-02-12,37.775,-122.418,1344744182,ride_the_flow,2016-02-13,Wē Trippy
47549502,aaronkkai,1183438213088697946_47549502,2016-02-12,37.775,-122.418,12057823,ohhellocalum,2016-02-17,Look up / I'll tag you @wholmeal
47549502,aaronkkai,1183438213088697946_47549502,2016-02-12,37.775,-122.418,335261576,nicholeashlei,2016-02-24,@teddyy_gramm one of my favorite artists
47549502,aaronkkai,1182857309500890529_47549502,2016-02-11,37.77927,-122.40734,421771342,iamanthonyluk,2016-02-11,Dope shit!
47549502,aaronkkai,1182857309500890529_47549502,2016-02-11,37.77927,-122.40734,1140961685,joshua89_,2016-02-11,It was awesome meeting u man @aaronkkai keep creating #cantstopwontstop
47549502,aaronkkai,1182857309500890529_47549502,2016-02-11,37.77927,-122.40734,187687264,ayynicko,2016-02-12,More than sad I didn't make it! 😩
47549502,aaronkkai,1182857309500890529_47549502,2016-02-11,37.77927,-122.40734,49737853,macdreza,2016-02-14,🔑🔑🔑
47549502,aaronkkai,1179276649012026674_47549502,2016-02-06,37.775,-122.418,1943609483,joseline.spam111,2016-02-07,😍😍😍
47549502,aaronkkai,1179276649012026674_47549502,2016-02-06,37.775,-122.418,34984632,oopzallberryz,2016-02-07,Ur a legend
47549502,aaronkkai,1179276649012026674_47549502,2016-02-06,37.775,-122.418,183585102,ezrathequeen,2016-02-07,Awesome work 🙏🏽
47549502,aaronkkai,1179276649012026674_47549502,2016-02-06,37.775,-122.418,391266274,michael___tall,2016-02-10,@hoatscs 👌🏽😎
47549502,aaronkkai,1178660499387473460_47549502,2016-02-05,37.775,-122.418,1703977533,alonso_gonzalezzz,2016-02-06,@itssemmx see that eye 🙄
47549502,aaronkkai,1178660499387473460_47549502,2016-02-05,37.775,-122.418,2125311588,ossawa.decor,2016-02-07,The world needs you 🌍🌹™
47549502,aaronkkai,1178660499387473460_47549502,2016-02-05,37.775,-122.418,12167988,iiamsonja,2016-02-07,Respect 🙏🏻👐🏻
47549502,aaronkkai,1178660499387473460_47549502,2016-02-05,37.775,-122.418,18562487,ssheaaa,2016-02-10,Look how sick this is @grantwilson77
47549502,aaronkkai,1177782581186682014_47549502,2016-02-04,37.77839,-122.4086,27621093,mooyagi,2016-02-04,@drakegreen_ @aaronkkai 💯
47549502,aaronkkai,1177782581186682014_47549502,2016-02-04,37.77839,-122.4086,27891987,phattbam,2016-02-04,I want an Aaron Kai x Adidas Superstar custom
47549502,aaronkkai,1177782581186682014_47549502,2016-02-04,37.77839,-122.4086,274490875,d.hang_,2016-02-04,"Yo, that's dope!"
47549502,aaronkkai,1177782581186682014_47549502,2016-02-04,37.77839,-122.4086,3249780,parriswalker_,2016-02-04,ayeee my niggas!
47549502,aaronkkai,1172002532395211958_47549502,2016-01-27,37.775,-122.418,1282850553,_claaaaraaa_,2016-02-06,@theo___leblanc
47549502,aaronkkai,1172002532395211958_47549502,2016-01-27,37.775,-122.418,1538860723,theo___leblanc,2016-02-06,"Moche, très moche @_claaaaraaa_"
47549502,aaronkkai,1172002532395211958_47549502,2016-01-27,37.775,-122.418,1282850553,_claaaaraaa_,2016-02-06,Comme les  chaussure lumière @theo___leblanc
47549502,aaronkkai,1172002532395211958_47549502,2016-01-27,37.775,-122.418,264617625,gramsclothing,2016-02-10,that rug doe
47549502,aaronkkai,1171324590505745729_47549502,2016-01-26,33.64833,-117.841934,2276900541,asocialgathering,2016-02-02,nice!
47549502,aaronkkai,1171324590505745729_47549502,2016-01-26,33.64833,-117.841934,1424818942,mr___blank,2016-02-17,@aaronkkai It was dope chatting it up with you at the SF pop up shop last week. Keep doing your thing bro! 🌊
47549502,aaronkkai,1171324590505745729_47549502,2016-01-26,33.64833,-117.841934,1416255837,malik.img,2016-03-09,@merveilleuxbri if you see this at your school take a picture of it and send it to me on snapchat 😊
47549502,aaronkkai,1171324590505745729_47549502,2016-01-26,33.64833,-117.841934,39145153,annatranx,2016-03-11,@tiffannyht I want this on my wall
5669242,pocketfork,1203964466362994022_5669242,2016-03-11,40.724323,-73.99541,545934886,doctorlezli,2016-03-11,Yassss
5669242,pocketfork,1203964466362994022_5669242,2016-03-11,40.724323,-73.99541,2218003198,bravotopchef,2016-03-11,WHOA!
5669242,pocketfork,1203964466362994022_5669242,2016-03-11,40.724323,-73.99541,1365566967,doug_morro,2016-03-11,Great caption.
5669242,pocketfork,1203613758895836578_5669242,2016-03-11,40.724323,-73.99541,262195299,thaodle,2016-03-11,Yummy
5669242,pocketfork,1203613758895836578_5669242,2016-03-11,40.724323,-73.99541,6030705,malanconnelly,2016-03-11,@laurencona exquisite
5669242,pocketfork,1203613758895836578_5669242,2016-03-11,40.724323,-73.99541,41043424,fyreva7,2016-03-11,@hugiioo 😛
5669242,pocketfork,1203613758895836578_5669242,2016-03-11,40.724323,-73.99541,198679192,d_kug,2016-03-11,@sterlingwind
5669242,pocketfork,1201603851581541708_5669242,2016-03-08,40.717175,-73.99735,174268516,fwscout,2016-03-08,😄😄😄😄
5669242,pocketfork,1201603851581541708_5669242,2016-03-08,40.717175,-73.99735,181465938,alycianoe,2016-03-08,@kimminheee so cute
5669242,pocketfork,1201603851581541708_5669242,2016-03-08,40.717175,-73.99735,1715333052,babujinyc,2016-03-09,🐐🐐🐐🐐
5669242,pocketfork,1200097333476478416_5669242,2016-03-06,40.86161,-73.898285,2057905345,nicosoyster,2016-03-06,😋🍴
5669242,pocketfork,1200097333476478416_5669242,2016-03-06,40.86161,-73.898285,41757257,jescd,2016-03-06,@casillasferb
5669242,pocketfork,1200097333476478416_5669242,2016-03-06,40.86161,-73.898285,26556140,vinnypicone,2016-03-06,lmao
5669242,pocketfork,1200097333476478416_5669242,2016-03-06,40.86161,-73.898285,17516429,onceuponabite,2016-03-08,I love you
5669242,pocketfork,1196852228372189089_5669242,2016-03-01,40.76432,-73.98835,4160606,mariesworld,2016-03-02,Screening.
5669242,pocketfork,1196852228372189089_5669242,2016-03-01,40.76432,-73.98835,5669242,pocketfork,2016-03-02,@mariesworld 👌
5669242,pocketfork,1196852228372189089_5669242,2016-03-01,40.76432,-73.98835,250492560,davidhalesmith,2016-03-08,Krab? 🦀
5669242,pocketfork,1196852228372189089_5669242,2016-03-01,40.76432,-73.98835,5669242,pocketfork,2016-03-08,@davidhalesmith Krabi is apparently a place in southern Thailand that I've never been to 😎
5669242,pocketfork,1195673070359170528_5669242,2016-02-29,40.72753,-73.97929,1285086,_felicia_,2016-02-29,@babujinyc Would love to! Save me a table? 😘 🙏
5669242,pocketfork,1195673070359170528_5669242,2016-02-29,40.72753,-73.97929,545934886,doctorlezli,2016-02-29,Yasss been trying to get there
5669242,pocketfork,1195673070359170528_5669242,2016-02-29,40.72753,-73.97929,33166355,lizybethc,2016-02-29,"Ah, why didn't I think of that!"
5669242,pocketfork,1195673070359170528_5669242,2016-02-29,40.72753,-73.97929,2159608618,nahid.refahi,2016-03-01,ان شاءالله عروسی خودت عزیزم. به زودی
5669242,pocketfork,1193917256271285995_5669242,2016-02-26,40.70283,-73.98129,245173398,kateculottacook,2016-02-27,Um yum
5669242,pocketfork,1193917256271285995_5669242,2016-02-26,40.70283,-73.98129,251324811,deekay3000,2016-02-27,@ballsdeeeep come out would love to see you
5669242,pocketfork,1193917256271285995_5669242,2016-02-26,40.70283,-73.98129,299462472,noshjewberg,2016-03-05,@raquelita813 this was my brothers last dinner
5669242,pocketfork,1193917256271285995_5669242,2016-02-26,40.70283,-73.98129,10539658,raquelita813,2016-03-05,OH DANG!!!!! @noshjewberg
5669242,pocketfork,1192230066222943800_5669242,2016-02-24,40.724323,-73.99541,234964489,lauranorcia,2016-02-24,Mini Baba? @pocketfork
5669242,pocketfork,1192230066222943800_5669242,2016-02-24,40.724323,-73.99541,5669242,pocketfork,2016-02-24,@lauranorcia these are pretty large!
5669242,pocketfork,1192230066222943800_5669242,2016-02-24,40.724323,-73.99541,17516429,onceuponabite,2016-02-24,Ferrrrrk
5669242,pocketfork,1192178694454660267_5669242,2016-02-24,40.73385,-73.99203,6554356,oliviamordor,2016-02-24,!!!!
5669242,pocketfork,1192178694454660267_5669242,2016-02-24,40.73385,-73.99203,29720524,sugarsweetsunshine,2016-02-24,@axtruong
5669242,pocketfork,1192178694454660267_5669242,2016-02-24,40.73385,-73.99203,699425777,kmg210,2016-02-24,@instagrambrian1 😜
5669242,pocketfork,1192178694454660267_5669242,2016-02-24,40.73385,-73.99203,1315696701,femeneguetti,2016-03-11,Stunning 💔😋💔
5669242,pocketfork,1191671245612141891_5669242,2016-02-23,40.739468,-73.98829,5669242,pocketfork,2016-02-23,@vinnypicone she made delicious shit happen!
5669242,pocketfork,1191671245612141891_5669242,2016-02-23,40.739468,-73.98829,28785643,bjanesmith,2016-02-24,Stellar! ✨🌟✨
5669242,pocketfork,1191671245612141891_5669242,2016-02-23,40.739468,-73.98829,1532347027,olivethenoms,2016-03-06,Such a great feed @pocketfork
5669242,pocketfork,1191671245612141891_5669242,2016-02-23,40.739468,-73.98829,5669242,pocketfork,2016-03-06,@olivethenoms thanks!
5669242,pocketfork,1188770253748981262_5669242,2016-02-19,38.901382,-77.02688,182985613,dahliahelmy,2016-02-19,@frialator would you liked to be served in the dish that it was cooked in?
5669242,pocketfork,1188770253748981262_5669242,2016-02-19,38.901382,-77.02688,2379080606,lashingsofbutter77,2016-02-19,Yum
5669242,pocketfork,1188770253748981262_5669242,2016-02-19,38.901382,-77.02688,258283175,cy_eats,2016-02-20,wow
5669242,pocketfork,1188770253748981262_5669242,2016-02-19,38.901382,-77.02688,2219195761,minisgulus,2016-02-21,Bu ne yemeyi#
5669242,pocketfork,1187282366817783618_5669242,2016-02-17,40.724323,-73.99541,11166094,zokratez,2016-02-17,@pocketfork @teamzoe plant stems when untouched by humans/ forcing it to sprout spiral out of the soil as it grows. A beautiful thing@when you watch it sprout on its own...youll need to record it to see it in a faster motion
5669242,pocketfork,1187282366817783618_5669242,2016-02-17,40.724323,-73.99541,7747825,teamzoe,2016-02-17,"@zokratez the stems spiral out of the ground but usually end up straight? That is pretty cool! My mint in my garden is pretty wild, but nothing wild like this one! 😍"
5669242,pocketfork,1187282366817783618_5669242,2016-02-17,40.724323,-73.99541,11166094,zokratez,2016-02-17,"@teamzoe yes to answer your question. It's a mathematical sequence, better known as Fibonacci. I've noticed all nature flowers, trees, storms etc has this sequence, somehow nature knows math ha. Keep planting many mysteries are found if we pay attention to it, at least that's my opinion, but then again an opinion is an assumption and we err when we believe the assumption to be true"
5669242,pocketfork,1187282366817783618_5669242,2016-02-17,40.724323,-73.99541,7747825,teamzoe,2016-02-17,@zokratez very cool! Thank you for patiently explaining :))
5669242,pocketfork,1185794302324919843_5669242,2016-02-15,40.71897,-73.99693,258283175,cy_eats,2016-02-15,truth
5669242,pocketfork,1185794302324919843_5669242,2016-02-15,40.71897,-73.99693,552057266,camdenlilywoollven,2016-02-15,😍
5669242,pocketfork,1185794302324919843_5669242,2016-02-15,40.71897,-73.99693,1881049,historicalartfox,2016-02-15,Mine too
5669242,pocketfork,1185794302324919843_5669242,2016-02-15,40.71897,-73.99693,13456641,mfinn30,2016-03-05,@finnstagram8 @mkfinn1 @sophia_lynn2
5669242,pocketfork,1185686717932391866_5669242,2016-02-15,40.717884,-73.99053,177428876,melissa_anne36,2016-02-15,@callitta @brodypaul
5669242,pocketfork,1183062511184924119_5669242,2016-02-11,40.747166,-73.98518,797975,jeaniusnyc,2016-02-12,@korean_nyc #koreannyc 🇰🇷😋❤️
5669242,pocketfork,1183062511184924119_5669242,2016-02-11,40.747166,-73.98518,250492560,davidhalesmith,2016-03-01,Damn
5669242,pocketfork,1183062511184924119_5669242,2016-02-11,40.747166,-73.98518,5669242,pocketfork,2016-03-01,@davidhalesmith let's go your next trip
5669242,pocketfork,1183062511184924119_5669242,2016-02-11,40.747166,-73.98518,250492560,davidhalesmith,2016-03-02,@pocketfork IN
983294586,abigirlx,1203919794072956593_983294586,2016-03-11,40.7142,-74.0064,2932785190,vegasvalleylife,2016-03-11,👍🏻👌🏻🌞😍
