userID,userName,mediaID,mediaDate,mediaLocationLat,mediaLocationLong,mediaCommentFrom_id,mediaCommentFrom_userName,mediaComment_time,mediaComment_text,text_length
2504191,aaron,1175055008920600848_2504191,2016/1/31,34.0304,-118.779,3550634,cubbygraham,2016/1/31,»ð»ð»Àkatejankowski»ð»ð»¬38,38
2504191,aaron,1175055008920600848_2504191,2016/1/31,34.0304,-118.779,2504191,aaron,2016/1/31,I wish @katejankowski @cubbygraham!  Trust me if I was you two would be the first to know ¼ð¼¬98,98
2504191,aaron,1175055008920600848_2504191,2016/1/31,34.0304,-118.779,14913615,tisdamian,2016/1/31,#326like #9thcomment,20
2504191,aaron,1175055008920600848_2504191,2016/1/31,34.0304,-118.779,7291966,apartment_34,2016/3/3,,2
2504191,aaron,1165582321915626191_2504191,2016/1/18,34.0522,-118.243,5159297,theadamdillon,2016/2/6,Great portrait man!!,20
2504191,aaron,1165582321915626191_2504191,2016/1/18,34.0522,-118.243,2504191,aaron,2016/2/6,Thanks @theadamdillon!  Love your work as well,46
2504191,aaron,1165582321915626191_2504191,2016/1/18,34.0522,-118.243,2129398612,flarrow_cast,2016/2/8,Thanks for liking my pic !,26
2504191,aaron,1165582321915626191_2504191,2016/1/18,34.0522,-118.243,14503448,beautybuzz411,2016/2/10,Gorgeous ,11
2504191,aaron,1164154917082988577_2504191,2016/1/16,41.8369,-87.6844,3744574,teamwoodnote,2016/1/17,let's!! that would be so good..!,32
2504191,aaron,1164154917082988577_2504191,2016/1/16,41.8369,-87.6844,215148843,rachpalumbo,2016/1/17,"@aaron would love to, just let me know!",39
2504191,aaron,1164154917082988577_2504191,2016/1/16,41.8369,-87.6844,6281121,alexandramadar,2016/1/18,I dm you!! »ð¨¹ @aaron,24
2504191,aaron,1164154917082988577_2504191,2016/1/16,41.8369,-87.6844,7893962,dawa_lhamo,2016/2/18,Wow,3
2504191,aaron,1161980339791430590_2504191,2016/1/13,34.054314,-118.25029,1700833047,classicingray,2016/1/13,Stunning shot!,14
2504191,aaron,1161980339791430590_2504191,2016/1/13,34.054314,-118.25029,1088470036,into_theworld,2016/1/14,Awesome,7
2504191,aaron,1161980339791430590_2504191,2016/1/13,34.054314,-118.25029,261413317,dmcguire68,2016/1/14,Wow. Travel safe @aaron !!!,27
2504191,aaron,1161980339791430590_2504191,2016/1/13,34.054314,-118.25029,8466803,jpmicael,2016/1/18,@ayeayerun wouldn't you love to just have your name on IG as Aaron haha,71
2504191,aaron,1158364039957545478_2504191,2016/1/8,34.1384,-118.661,690859,musiy,2016/1/8,Love this,9
2504191,aaron,1158364039957545478_2504191,2016/1/8,34.1384,-118.661,181427489,ryanlongnecker,2016/1/8,Nice dude. Say hi to Brent. I miss that dude,44
2504191,aaron,1158364039957545478_2504191,2016/1/8,34.1384,-118.661,52346697,hello.jeremiah,2016/1/8,What is your life....±¬23,23
2504191,aaron,1158364039957545478_2504191,2016/1/8,34.1384,-118.661,2313611829,boonethebear,2016/1/10,»ð¼¬6,
2504191,aaron,1157628435925926387_2504191,2016/1/7,34.0522,-118.243,2201694679,donlabella,2016/1/8,"¼ð Happy Birthday, @hank",30
2504191,aaron,1157628435925926387_2504191,2016/1/7,34.0522,-118.243,631059529,jennymacdougall,2016/1/8,@aaron I'll check the calendar and let you know!!,49
2504191,aaron,1157628435925926387_2504191,2016/1/7,34.0522,-118.243,14001767,jeanneyangphotography,2016/1/8,Go 'Skins! @hank and happy birthday!,36
2504191,aaron,1157628435925926387_2504191,2016/1/7,34.0522,-118.243,430967475,christina_abigail,2016/1/19,Why does he look kind of like mr Davis???? @tara.chelle.drell,61
2504191,aaron,1155887221807611923_2504191,2016/1/5,30.280949,-97.73769,2050698874,chinndusty,2016/1/5,Yea! Happy birthday @jenpinkston !,34
2504191,aaron,1155887221807611923_2504191,2016/1/5,30.280949,-97.73769,775409307,onealhome,2016/1/5,"Happiest of Birthdays to you, @jenpinkston!! Hope your day will be amazing!!! ",84
2504191,aaron,1155887221807611923_2504191,2016/1/5,30.280949,-97.73769,8301493,typhen,2016/1/10,Wow. Killer shot! ,20
2504191,aaron,1155887221807611923_2504191,2016/1/5,30.280949,-97.73769,132322,bluebatavia,2016/2/19,»¬4,
2504191,aaron,1154750856860631802_2504191,2016/1/3,34.044785,-118.25202,14912245,iamjeanniek,2016/1/3,awesome!,8
2504191,aaron,1154750856860631802_2504191,2016/1/3,34.044785,-118.25202,14307272,elenabiggie,2016/1/3,So happy to have seen you and worked with you during your break. :),67
2504191,aaron,1154750856860631802_2504191,2016/1/3,34.044785,-118.25202,2360208196,mynetwork247,2016/1/4,,4
2504191,aaron,1154750856860631802_2504191,2016/1/3,34.044785,-118.25202,1088470036,into_theworld,2016/1/4,sweet light ,14
2504191,aaron,1151872802438086719_2504191,2015/12/30,34.224693,-117.03601,3977672,cameronnicole,2015/12/31,"1,000th like. you're welcome!",29
2504191,aaron,1151872802438086719_2504191,2015/12/30,34.224693,-117.03601,1088470036,into_theworld,2016/1/1,Happy new year Aaron!!!,23
2504191,aaron,1151872802438086719_2504191,2015/12/30,34.224693,-117.03601,326939604,bornwildproject,2016/2/5,Love this! ,13
2504191,aaron,1151872802438086719_2504191,2015/12/30,34.224693,-117.03601,2504191,aaron,2016/2/5,Thanks @bornwildproject!!,25
47549502,aaronkkai,1205243824327515427_47549502,2016/3/13,34.0522,-118.243,31296524,djamen3000,2016/3/13,Dope,4
47549502,aaronkkai,1205243824327515427_47549502,2016/3/13,34.0522,-118.243,272837589,chachouu9,2016/3/13,Perfect ±ð£ð£¬14,14
47549502,aaronkkai,1205243824327515427_47549502,2016/3/13,34.0522,-118.243,272837589,chachouu9,2016/3/13,@didouu8 celui l  est canon de motif !,38
47549502,aaronkkai,1205243824327515427_47549502,2016/3/13,34.0522,-118.243,1407916244,fucci,2016/3/13,Power! ,9
47549502,aaronkkai,1201746713384475744_47549502,2016/3/8,34.0522,-118.243,40521125,arenasant,2016/3/9,ASTRONAUT STATUS ¶ð½ð¸¬25,25
47549502,aaronkkai,1201746713384475744_47549502,2016/3/8,34.0522,-118.243,4184438,roop21,2016/3/9,@waxy_,6
47549502,aaronkkai,1201746713384475744_47549502,2016/3/8,34.0522,-118.243,1578449911,jgrxy,2016/3/11,Check your dm,13
47549502,aaronkkai,1201746713384475744_47549502,2016/3/8,34.0522,-118.243,2228718946,chelci.lin,2016/3/11,Check dm,8
47549502,aaronkkai,1201661675221442267_47549502,2016/3/8,34.07861,-118.36134,792111330,badmedina90,2016/3/8,@wormthebarber,14
47549502,aaronkkai,1201661675221442267_47549502,2016/3/8,34.07861,-118.36134,30700523,jk_562,2016/3/8,@undredog,9
47549502,aaronkkai,1201661675221442267_47549502,2016/3/8,34.07861,-118.36134,14821171,undredog,2016/3/9,@jk_562 lets go?,16
47549502,aaronkkai,1201661675221442267_47549502,2016/3/8,34.07861,-118.36134,1578449911,jgrxy,2016/3/11,Yo check your dm asap,21
47549502,aaronkkai,1197237845560286284_47549502,2016/3/2,34.0618,-118.3006,16379941,truetoolife,2016/3/2,Congrats on the new spot Brudda!,32
47549502,aaronkkai,1197237845560286284_47549502,2016/3/2,34.0618,-118.3006,1372432421,miikeyod,2016/3/2,,2
47549502,aaronkkai,1197237845560286284_47549502,2016/3/2,34.0618,-118.3006,2992265712,code4good,2016/3/2,,6
47549502,aaronkkai,1197237845560286284_47549502,2016/3/2,34.0618,-118.3006,18662315,joefortwangler_,2016/3/3,What software do you use? Anyone know???,40
47549502,aaronkkai,1197234057004867569_47549502,2016/3/2,34.0522,-118.243,349774846,lifeafteranalog,2016/3/2,Sick,4
47549502,aaronkkai,1197234057004867569_47549502,2016/3/2,34.0522,-118.243,349774846,lifeafteranalog,2016/3/2,@curiousprovisions,18
47549502,aaronkkai,1197234057004867569_47549502,2016/3/2,34.0522,-118.243,255401394,taliabenmor,2016/3/2,@iamjaxe,8
47549502,aaronkkai,1197234057004867569_47549502,2016/3/2,34.0522,-118.243,18239540,get_em_adj,2016/3/3,Yessssssss,10
47549502,aaronkkai,1189943500243099621_47549502,2016/2/21,34.0522,-118.243,14427368,c0mbsy,2016/2/27,,6
47549502,aaronkkai,1189943500243099621_47549502,2016/2/21,34.0522,-118.243,46229656,ms_wearer,2016/3/1,,8
47549502,aaronkkai,1189943500243099621_47549502,2016/2/21,34.0522,-118.243,186472935,nazreennazwani,2016/3/1,@haziqjalaludin,15
47549502,aaronkkai,1189943500243099621_47549502,2016/2/21,34.0522,-118.243,2740499239,issamarz,2016/3/2,@8dayartshop,12
47549502,aaronkkai,1184524621836607215_47549502,2016/2/13,37.775,-122.418,44230927,bellwether_dario,2016/2/13,¾ð¾ð¾ð¾¬16,
47549502,aaronkkai,1184524621836607215_47549502,2016/2/13,37.775,-122.418,228621724,werqit_white,2016/2/13,Baby girl doin her thing ¤ï¤ï¤ï,31
47549502,aaronkkai,1184524621836607215_47549502,2016/2/13,37.775,-122.418,563215041,dabshawty,2016/2/14,the paining was unforgettable don't ever stop @aaronkkai,56
47549502,aaronkkai,1184524621836607215_47549502,2016/2/13,37.775,-122.418,557913592,desiraekiani,2016/2/19,@jamiiifox ,13
47549502,aaronkkai,1184317123460488849_47549502,2016/2/13,37.78649,-122.4167,32757150,cnrboy,2016/2/14,dope af,7
47549502,aaronkkai,1184317123460488849_47549502,2016/2/13,37.78649,-122.4167,193408857,kidfrench,2016/2/14,Nice to see you killing it G,28
47549502,aaronkkai,1184317123460488849_47549502,2016/2/13,37.78649,-122.4167,423673950,iantaitano_,2016/3/12,@_pudgesta,10
47549502,aaronkkai,1184317123460488849_47549502,2016/2/13,37.78649,-122.4167,3985065,_pudgesta,2016/3/12,½¬4,
47549502,aaronkkai,1183438213088697946_47549502,2016/2/12,37.775,-122.418,31523874,domyewest,2016/2/12,@xansupreme ayyyy!,18
47549502,aaronkkai,1183438213088697946_47549502,2016/2/12,37.775,-122.418,1344744182,ride_the_flow,2016/2/13,W Trippy,9
47549502,aaronkkai,1183438213088697946_47549502,2016/2/12,37.775,-122.418,12057823,ohhellocalum,2016/2/17,Look up / I'll tag you @wholmeal,32
47549502,aaronkkai,1183438213088697946_47549502,2016/2/12,37.775,-122.418,335261576,nicholeashlei,2016/2/24,@teddyy_gramm one of my favorite artists,40
47549502,aaronkkai,1182857309500890529_47549502,2016/2/11,37.77927,-122.40734,421771342,iamanthonyluk,2016/2/11,Dope shit!,10
47549502,aaronkkai,1182857309500890529_47549502,2016/2/11,37.77927,-122.40734,1140961685,joshua89_,2016/2/11,It was awesome meeting u man @aaronkkai keep creating #cantstopwontstop,71
47549502,aaronkkai,1182857309500890529_47549502,2016/2/11,37.77927,-122.40734,187687264,ayynicko,2016/2/12,More than sad I didn't make it! ©¬34,34
47549502,aaronkkai,1182857309500890529_47549502,2016/2/11,37.77927,-122.40734,49737853,macdreza,2016/2/14,,6
47549502,aaronkkai,1179276649012026674_47549502,2016/2/6,37.775,-122.418,1943609483,joseline.spam111,2016/2/7,,6
47549502,aaronkkai,1179276649012026674_47549502,2016/2/6,37.775,-122.418,34984632,oopzallberryz,2016/2/7,Ur a legend,11
47549502,aaronkkai,1179276649012026674_47549502,2016/2/6,37.775,-122.418,183585102,ezrathequeen,2016/2/7,Awesome work ½¬17,17
47549502,aaronkkai,1179276649012026674_47549502,2016/2/6,37.775,-122.418,391266274,michael___tall,2016/2/10,@hoatscs ½ð,15
47549502,aaronkkai,1178660499387473460_47549502,2016/2/5,37.775,-122.418,1703977533,alonso_gonzalezzz,2016/2/6,@itssemmx see that eye ,25
47549502,aaronkkai,1178660499387473460_47549502,2016/2/5,37.775,-122.418,2125311588,ossawa.decor,2016/2/7,The world needs you ¹â,25
47549502,aaronkkai,1178660499387473460_47549502,2016/2/5,37.775,-122.418,12167988,iiamsonja,2016/2/7,Respect »ð»¬16,16
47549502,aaronkkai,1178660499387473460_47549502,2016/2/5,37.775,-122.418,18562487,ssheaaa,2016/2/10,Look how sick this is @grantwilson77,36
47549502,aaronkkai,1177782581186682014_47549502,2016/2/4,37.77839,-122.4086,27621093,mooyagi,2016/2/4,@drakegreen_ @aaronkkai ,26
47549502,aaronkkai,1177782581186682014_47549502,2016/2/4,37.77839,-122.4086,27891987,phattbam,2016/2/4,I want an Aaron Kai x Adidas Superstar custom,45
47549502,aaronkkai,1177782581186682014_47549502,2016/2/4,37.77839,-122.4086,274490875,d.hang_,2016/2/4,"Yo, that's dope!",16
47549502,aaronkkai,1177782581186682014_47549502,2016/2/4,37.77839,-122.4086,3249780,parriswalker_,2016/2/4,ayeee my niggas!,16
47549502,aaronkkai,1172002532395211958_47549502,2016/1/27,37.775,-122.418,1282850553,_claaaaraaa_,2016/2/6,@theo___leblanc,15
47549502,aaronkkai,1172002532395211958_47549502,2016/1/27,37.775,-122.418,1538860723,theo___leblanc,2016/2/6,"Moche, trÃ¨s moche @_claaaaraaa_",31
47549502,aaronkkai,1172002532395211958_47549502,2016/1/27,37.775,-122.418,1282850553,_claaaaraaa_,2016/2/6,Comme les  chaussure lumiÃ¨re @theo___leblanc,44
47549502,aaronkkai,1172002532395211958_47549502,2016/1/27,37.775,-122.418,264617625,gramsclothing,2016/2/10,that rug doe,12
47549502,aaronkkai,1171324590505745729_47549502,2016/1/26,33.64833,-117.841934,2276900541,asocialgathering,2016/2/2,nice!,5
47549502,aaronkkai,1171324590505745729_47549502,2016/1/26,33.64833,-117.841934,1424818942,mr___blank,2016/2/17,@aaronkkai It was dope chatting it up with you at the SF pop up shop last week. Keep doing your thing bro! ,109
47549502,aaronkkai,1171324590505745729_47549502,2016/1/26,33.64833,-117.841934,1416255837,malik.img,2016/3/9,@merveilleuxbri if you see this at your school take a picture of it and send it to me on snapchat ,100
47549502,aaronkkai,1171324590505745729_47549502,2016/1/26,33.64833,-117.841934,39145153,annatranx,2016/3/11,@tiffannyht I want this on my wall,34
5669242,pocketfork,1205164871939935756_5669242,2016/3/13,40.720047,-73.98905,6358747,elyshabeckerman,2016/3/13,@mleeigh @allisonduval,22
5669242,pocketfork,1205164871939935756_5669242,2016/3/13,40.720047,-73.98905,271138415,frities,2016/3/13,Must have!,12
5669242,pocketfork,1205164871939935756_5669242,2016/3/13,40.720047,-73.98905,545934886,doctorlezli,2016/3/13,@pocketfork what is that goodness?  I was just there on Thursday w/ @gboydwells @malonigoss and I felt like we had everything on the menu ¡¬140,140
5669242,pocketfork,1205164871939935756_5669242,2016/3/13,40.720047,-73.98905,8063687,slochibi,2016/3/13,@olynaffit,10
5669242,pocketfork,1204597427445845310_5669242,2016/3/12,40.724323,-73.99541,345074714,el_walto,2016/3/12,Beautiful,9
5669242,pocketfork,1204597427445845310_5669242,2016/3/12,40.724323,-73.99541,311296401,themickeyp,2016/3/12,@buster_juster,14
5669242,pocketfork,1203964466362994022_5669242,2016/3/11,40.724323,-73.99541,545934886,doctorlezli,2016/3/11,Yassss,6
5669242,pocketfork,1203964466362994022_5669242,2016/3/11,40.724323,-73.99541,2218003198,bravotopchef,2016/3/11,WHOA!,5
5669242,pocketfork,1203964466362994022_5669242,2016/3/11,40.724323,-73.99541,1365566967,doug_morro,2016/3/11,Great caption.,14
5669242,pocketfork,1203613758895836578_5669242,2016/3/11,40.724323,-73.99541,262195299,thaodle,2016/3/11,Yummy,5
5669242,pocketfork,1203613758895836578_5669242,2016/3/11,40.724323,-73.99541,6030705,malanconnelly,2016/3/11,@laurencona exquisite,21
5669242,pocketfork,1203613758895836578_5669242,2016/3/11,40.724323,-73.99541,41043424,fyreva7,2016/3/11,@hugiioo ,11
5669242,pocketfork,1203613758895836578_5669242,2016/3/11,40.724323,-73.99541,198679192,d_kug,2016/3/11,@sterlingwind,13
5669242,pocketfork,1201603851581541708_5669242,2016/3/8,40.717175,-73.99735,174268516,fwscout,2016/3/8,,8
5669242,pocketfork,1201603851581541708_5669242,2016/3/8,40.717175,-73.99735,181465938,alycianoe,2016/3/8,@kimminheee so cute,19
5669242,pocketfork,1201603851581541708_5669242,2016/3/8,40.717175,-73.99735,1715333052,babujinyc,2016/3/9,,8
5669242,pocketfork,1201603851581541708_5669242,2016/3/8,40.717175,-73.99735,36736499,yasminmarie18,2016/3/12,@sartorialkeivan,16
5669242,pocketfork,1200097333476478416_5669242,2016/3/6,40.86161,-73.898285,2057905345,nicosoyster,2016/3/6,´¬4,
5669242,pocketfork,1200097333476478416_5669242,2016/3/6,40.86161,-73.898285,41757257,jescd,2016/3/6,@casillasferb,13
5669242,pocketfork,1200097333476478416_5669242,2016/3/6,40.86161,-73.898285,26556140,vinnypicone,2016/3/6,lmao,4
5669242,pocketfork,1200097333476478416_5669242,2016/3/6,40.86161,-73.898285,17516429,onceuponabite,2016/3/8,I love you,10
5669242,pocketfork,1196852228372189089_5669242,2016/3/1,40.76432,-73.98835,4160606,mariesworld,2016/3/2,Screening.,10
5669242,pocketfork,1196852228372189089_5669242,2016/3/1,40.76432,-73.98835,5669242,pocketfork,2016/3/2,@mariesworld ,15
5669242,pocketfork,1196852228372189089_5669242,2016/3/1,40.76432,-73.98835,250492560,davidhalesmith,2016/3/8,Krab? ¨¹,8
5669242,pocketfork,1196852228372189089_5669242,2016/3/1,40.76432,-73.98835,5669242,pocketfork,2016/3/8,@davidhalesmith Krabi is apparently a place in southern Thailand that I've never been to ,91
5669242,pocketfork,1195673070359170528_5669242,2016/2/29,40.72753,-73.97929,1285086,_felicia_,2016/2/29,@babujinyc Would love to! Save me a table?  ,48
5669242,pocketfork,1195673070359170528_5669242,2016/2/29,40.72753,-73.97929,545934886,doctorlezli,2016/2/29,Yasss been trying to get there,30
5669242,pocketfork,1195673070359170528_5669242,2016/2/29,40.72753,-73.97929,33166355,lizybethc,2016/2/29,"Ah, why didn't I think of that!",31
5669242,pocketfork,1195673070359170528_5669242,2016/2/29,40.72753,-73.97929,2159608618,nahid.refahi,2016/3/1,Ø§ Ø´Ø§Ø¡Ø§ Ø¹Ø±Ø³ Ø®Ø¯Øª Ø¹Ø²Ø². Ø¨ Ø²Ø¯,36
5669242,pocketfork,1193917256271285995_5669242,2016/2/26,40.70283,-73.98129,245173398,kateculottacook,2016/2/27,Um yum,6
5669242,pocketfork,1193917256271285995_5669242,2016/2/26,40.70283,-73.98129,251324811,deekay3000,2016/2/27,@ballsdeeeep come out would love to see you,43
5669242,pocketfork,1193917256271285995_5669242,2016/2/26,40.70283,-73.98129,299462472,noshjewberg,2016/3/5,@raquelita813 this was my brothers last dinner,46
5669242,pocketfork,1193917256271285995_5669242,2016/2/26,40.70283,-73.98129,10539658,raquelita813,2016/3/5,OH DANG!!!!! @noshjewberg,25
5669242,pocketfork,1192230066222943800_5669242,2016/2/24,40.724323,-73.99541,234964489,lauranorcia,2016/2/24,Mini Baba? @pocketfork,22
5669242,pocketfork,1192230066222943800_5669242,2016/2/24,40.724323,-73.99541,5669242,pocketfork,2016/2/24,@lauranorcia these are pretty large!,36
5669242,pocketfork,1192230066222943800_5669242,2016/2/24,40.724323,-73.99541,17516429,onceuponabite,2016/2/24,Ferrrrrk,8
5669242,pocketfork,1192178694454660267_5669242,2016/2/24,40.73385,-73.99203,6554356,oliviamordor,2016/2/24,!!!!,4
5669242,pocketfork,1192178694454660267_5669242,2016/2/24,40.73385,-73.99203,29720524,sugarsweetsunshine,2016/2/24,@axtruong,9
5669242,pocketfork,1192178694454660267_5669242,2016/2/24,40.73385,-73.99203,699425777,kmg210,2016/2/24,@instagrambrian1 ,19
5669242,pocketfork,1192178694454660267_5669242,2016/2/24,40.73385,-73.99203,1315696701,femeneguetti,2016/3/11,Stunning ,15
5669242,pocketfork,1191671245612141891_5669242,2016/2/23,40.739468,-73.98829,5669242,pocketfork,2016/2/23,@vinnypicone she made delicious shit happen!,44
5669242,pocketfork,1191671245612141891_5669242,2016/2/23,40.739468,-73.98829,28785643,bjanesmith,2016/2/24,Stellar! ¨¬13,
5669242,pocketfork,1191671245612141891_5669242,2016/2/23,40.739468,-73.98829,1532347027,olivethenoms,2016/3/6,Such a great feed @pocketfork,29
5669242,pocketfork,1191671245612141891_5669242,2016/2/23,40.739468,-73.98829,5669242,pocketfork,2016/3/6,@olivethenoms thanks!,21
5669242,pocketfork,1188770253748981262_5669242,2016/2/19,38.901382,-77.02688,182985613,dahliahelmy,2016/2/19,@frialator would you liked to be served in the dish that it was cooked in?,74
5669242,pocketfork,1188770253748981262_5669242,2016/2/19,38.901382,-77.02688,2379080606,lashingsofbutter77,2016/2/19,Yum,3
5669242,pocketfork,1188770253748981262_5669242,2016/2/19,38.901382,-77.02688,258283175,cy_eats,2016/2/20,wow,3
5669242,pocketfork,1188770253748981262_5669242,2016/2/19,38.901382,-77.02688,2219195761,minisgulus,2016/2/21,Bu ne yemeyi#,13
5669242,pocketfork,1187282366817783618_5669242,2016/2/17,40.724323,-73.99541,11166094,zokratez,2016/2/17,@pocketfork @teamzoe plant stems when untouched by humans/ forcing it to sprout spiral out of the soil as it grows. A beautiful thing@when you watch it sprout on its own...youll need to record it to see it in a faster motion,224
